year,month,victim,threat_actor,date_discovered,description
2025,february,boostheat-group.com,Bashe,"Feb 06, 2025",BOOSTHEAT is …
2025,february,cara.com.my,Funksec,"Feb 06, 2025",CARA is a creative …
2025,february,corehandf.com,3AM,"Feb 06, 2025",Core Health & Fitness …
2025,february,crossingguards.us,BianLian,"Feb 06, 2025",Crossing …
2025,february,dashbusiness.com,BianLian,"Feb 06, 2025",Dash Business …
2025,february,hallchadwick.com.au,BianLian,"Feb 06, 2025",Hall …
2025,february,iecsolutions.com,SafePay,"Feb 06, 2025",Inland Empire …
2025,february,mccormicktaylor.com,Qilin,"Feb 06, 2025",McCormick …
2025,february,midstateindustrialcorp.com,Play,"Feb 06, 2025",Mid …
2025,february,nesctc.com,BianLian,"Feb 06, 2025",NESCTC Security …
2025,february,ofwlaw.com,BianLian,"Feb 06, 2025",OFW Law provides …
2025,february,punjab.gov.pk,FSociety,"Feb 06, 2025",Punjab Portal is …
2025,february,rablighting.com,Qilin,"Feb 06, 2025",RAB Lighting …
2025,february,ruralhs.org,Medusa,"Feb 06, 2025",Rural Health …
2025,february,us.gshinsung.com,Lynx,"Feb 06, 2025",Shinsung Delta …
2025,february,stclairortho.com,BianLian,"Feb 06, 2025",St Clair …
2025,february,storkcraft.com,CL0P,"Feb 06, 2025",Storkcraft is a …
2025,february,toshapp.com,FSociety,"Feb 06, 2025",Toshapp.com is …
2025,february,wirelessradios.com,Lynx,"Feb 06, 2025",Wireless …
2025,february,360energy.com.ar,Akira,"Feb 05, 2025",360Energy is a …
2025,february,aymcdonald.com,Ransomhub,"Feb 05, 2025",A.Y. McDonald …
2025,february,alfa.com.co,Akira,"Feb 05, 2025",Alfa Colombia is a …
2025,february,acesaz.com,Akira,"Feb 05, 2025",All Clear …
2025,february,alphascriptrx.com,Akira,"Feb 05, 2025",Alphascript Inc …
2025,february,armellini.com,Akira,"Feb 05, 2025",Armellini Logistics …
2025,february,crmolds.com,BianLian,"Feb 05, 2025",C&R Molds Inc. is …
2025,february,capstoneins.ca,Ransomhub,"Feb 05, 2025",Capstone …
2025,february,casperstruck.com,KAIROS,"Feb 05, 2025",Casper’s Truck …
2025,february,cfctech.com,Akira,"Feb 05, 2025","CFC Tech Services, …"
2025,february,clarkfreightways.com,Ransomhub,"Feb 05, 2025",Clark …
2025,february,commercialsolutions.com,BianLian,"Feb 05, 2025",…
2025,february,devlion.co.il,Fog,"Feb 05, 2025",Devlion Ltd. is an …
2025,february,directex.net,Akira,"Feb 05, 2025",Directex is a …
2025,february,dwgp.com,Akira,"Feb 05, 2025","Duncan, Weinberg, Genzer …"
2025,february,easycom.com,Akira,"Feb 05, 2025","Easycom, now known as …"
2025,february,elitt-sas.fr,Akira,"Feb 05, 2025",Elitt is a company …
2025,february,emin.cl,Akira,"Feb 05, 2025",Emin specializes in …
2025,february,engineeredequip.com,Akira,"Feb 05, 2025",Engineered …
2025,february,escada.com,Ransomhub,"Feb 05, 2025",Escada specializes …
2025,february,feheq.com,Akira,"Feb 05, 2025",Farm Equipment …
2025,february,hemio.de,Fog,"Feb 05, 2025",Hemio provides innovative …
2025,february,inreturn.com,Akira,"Feb 05, 2025",Inreturn provides …
2025,february,intercomp.com.mt,Akira,"Feb 05, 2025",Intercomp Malta …
2025,february,jfsrental.com,Akira,"Feb 05, 2025",JFS Rental provides …
2025,february,kksp.com,Qilin,"Feb 05, 2025",KKSP Precision Machining …
2025,february,mbacomputer.com,Akira,"Feb 05, 2025",MBA Computer …
2025,february,medicalreportsltd.com,KAIROS,"Feb 05, 2025",Medical …
2025,february,mgainnovation.com,Cactus,"Feb 05, 2025",MGA Innovation …
2025,february,mielectric.com.br,Akira,"Feb 05, 2025",MI Electric …
2025,february,milleraa.com,Akira,"Feb 05, 2025",Miller Advertising …
2025,february,mipal.com.br,Akira,"Feb 05, 2025",Mipal Evaporator …
2025,february,mistralsolutions.com,Bashe,"Feb 05, 2025",Mistral …
2025,february,naughtyamerica4k.com,WikiLeaksV2,"Feb 05, 2025",…
2025,february,premierop.com,Akira,"Feb 05, 2025",Premier Ophthalmic …
2025,february,rashtiandrashti.com,Cactus,"Feb 05, 2025",Rashti & …
2025,february,saludsa.com.ec,Akira,"Feb 05, 2025",Saludsa is a …
2025,february,sportadmin.se,Ransomhub,"Feb 05, 2025",SportAdmin is a …
2025,february,stewartautosales.com,Akira,"Feb 05, 2025",Stewart Auto …
2025,february,summitmovinghouston.com,Akira,"Feb 05, 2025",Summit …
2025,february,synchrotron-soleil.fr,Fog,"Feb 05, 2025",Synchrotron …
2025,february,towncounsellawfirm.com,Rhysida,"Feb 05, 2025",Town …
2025,february,usm-americas.com,Akira,"Feb 05, 2025",USM Americas …
2025,february,viscira.com,Akira,"Feb 05, 2025",Viscira develops …
2025,february,westernwoodsinc.com,Akira,"Feb 05, 2025",Western …
2025,february,accelerator.no,DragonForce,"Feb 04, 2025",Accelerator …
2025,february,alojaimi.com,Ransomhub,"Feb 04, 2025",Al Ojaimi Group …
2025,february,alfordwalden.com,Qilin,"Feb 04, 2025",Alford Walden is …
2025,february,altairtravel.com,Qilin,"Feb 04, 2025",Altair Travel is …
2025,february,asterra.com,Cicada3301,"Feb 04, 2025",Asterra …
2025,february,aswgr.com,Ransomhub,"Feb 04, 2025",ASW Group is a …
2025,february,su.se,Fog,"Feb 04, 2025",The Bolin Centre is a …
2025,february,brewsterfiredepartment.org,SafePay,"Feb 04, 2025",The …
2025,february,c2stechs.com,Everest,"Feb 04, 2025",C2S Technologies …
2025,february,calienteconstruction.com,Cicada3301,"Feb 04, 2025",…
2025,february,civildesigninc.com,Qilin,"Feb 04, 2025",Civil Design …
2025,february,coel.com.mx,Bashe,"Feb 04, 2025",COEL is a Mexican …
2025,february,danielislandclub.com,Play,"Feb 04, 2025",Daniel Island …
2025,february,dentonmhmr.org,Qilin,"Feb 04, 2025",Denton Regional …
2025,february,dickersonnieman.com,Play,"Feb 04, 2025",Dickerson & …
2025,february,dpaauctions.com,Qilin,"Feb 04, 2025",DPA Auctions is a …
2025,february,dpccompanies.com,Play,"Feb 04, 2025",DPC Companies is …
2025,february,drititle.com,Qilin,"Feb 04, 2025",DRI Title & Escrow …
2025,february,elslaw.com,Qilin,"Feb 04, 2025","Elias, Lankford & …"
2025,february,gaheritagefcu.org,Ransomhub,"Feb 04, 2025",Georgia …
2025,february,globexusa.com,SafePay,"Feb 04, 2025",Globex …
2025,february,glowmedispa.ca,Medusa,"Feb 04, 2025",Glow Medi Spa - …
2025,february,grailsprings.com,Medusa,"Feb 04, 2025",Grail Springs …
2025,february,gruppozaccaria.it,LockBit,"Feb 04, 2025",Gruppo …
2025,february,heartlandrvs.com,Ransomhub,"Feb 04, 2025",A …
2025,february,hillbrush.com,Play,"Feb 04, 2025",Hillbrush is a …
